PAGES ID,Arc_1,Arc_2,Arc_3,Arc_4,Arc_5,Arc_6,Arc_7,Arc_8,Arc_9,Arc_10,Arc_11,Arc_12,Arc_13,Arc_14,Arc_15,Arc_16,Arc_17,Arc_18,Arc_19,Arc_20,Arc_21,Arc_22,Arc_23,Arc_24,Arc_25,Arc_26,Arc_27,Arc_28,Arc_29,Arc_30,Arc_31,Arc_32,Arc_33,Arc_34,Arc_35,Arc_36,Arc_37,,Arc_38,,Arc_39,,Arc_40,,Arc_41,,Arc_42,,Arc_43,,Arc_44,,Arc_45,,Arc_46,,Arc_47,,Arc_48,,Arc_49,,Arc_50,,Arc_51,,Arc_52,,Arc_53,,Arc_54,,Arc_55,,Arc_56,,Arc_57,,Arc_58,,Arc_59,
1674,0.048,763,886,0.00864,-30.8,0.67,4.57,0.79,0.792,741,-34.21,7.89,8.5697,0.94,12.6992,1568,-16.2,-18.14,988,1.14329924,0.5,0.235,0.05,486,0.65,4277,-37.61,-36.04,-36.02,2.21,75.357,-34.56,-29.52,-33.36,-27.64,-34.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,
1675,0.071,655,734,0.0489,-31.7,0.69,4.88,0.93,0.965,662,-33.91,7.19,8.3913,1.09,11.2458,-7,-16.58,-19.71,884,1.95369,0.9,0.241,0.05,527,0.46,5354,-37.69,-36.33,-36.87,2.67,81.136,-34.67,-29.26,-34.16,-28.86,-34.4,,,,,,,,,,,,,,,,,,,-15.781242,10,,,,,,,,,15.0354,45,,,,,,,1.273,8.3,,,,,,,,
1676,0.067,844,673,0.10824,-33.1,0.83,4.48,0.95,0.886,582,-36.57,7.76,9.0817,0.84,12.2288,751,-17.34,-17.87,999,1.23104934,2.1,0.3,0.05,1062,0.53,4125,-36.94,-37.84,-36.21,2.07,86.522,-34.81,-29.13,-35.54,-29.21,-38.3,,,,,,,,,,,,,,,-27.06,5,,,,,,,23.9651,3.0300533333,,,,,,,,,,,,,,,8.806818182,1.6,,,,,,
1677,0.065,823,579,0.02295,-32.6,0.78,3.85,0.91,0.958,424,-35.45,8.95,8.7018,0.66,12.2252,1345,-16.63,,1098,1.28847823,0.9,0.4,0.03,682,0.72,4223,-37.23,-38.11,-35.29,1.92,81.92,-35.95,-29.15,-38.96,-28.41,-40.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,
1678,0.054,739,929,0.0119,-30.5,0.83,4.19,1.08,1.083,722,-35.61,8.04,9.0586,0.58,12.3779,503,-16.66,-21.13,1055,0.62993134,1.6,0.394,0.03,1068,0.38,3736,-37.62,-38.14,-35.25,2.97,82.306,-35.44,-29.33,-36.64,-27.78,-37.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.23,5
1679,0.021,770,365,0.00869,-29.3,0.89,3.74,0.9,0.807,414,-35.2,7.9,9.2303,0.71,12.895,396,-16.16,-19.86,789,0.44967349,4.8,0.265,0.06,1221,0.93,4336,-37.18,-38.1,-35.84,2.38,79.304,-34.67,-29.48,-36.85,-28.24,-35.53,,,,,,,12.82,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,0.04,897,629,0.01268,-28.6,0.78,4.07,0.96,0.868,553,-35.63,7.46,9.0486,0.56,10.5528,-686,-16.41,-20.1,485,1.17089155,1.6,0.194,0.07,768,1.06,3270,-36.1,-37.12,-35.61,2.21,79.235,-36.14,-29.86,-40.13,-27.59,-43.83,,,,,,,,,,,14.8081,14.6666666667,,,,,-24.4104,25,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,
1681,0.052,745,847,0.03262,-30.1,0.84,4.56,1.07,0.911,725,-35.3,7.46,9.2369,0.84,11.9993,543,-15.78,-19.67,690,1.14001952,4.5,0.194,0.01,739,0.55,4014,-37.32,-36.55,-35.42,2.57,78.182,-34.85,-29.99,-38.14,-29.36,-36.82,,,10.3182,18,,,,,,,,,,,-28.38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,0.061,553,535,0.02626,-31.6,0.9,4.98,1.09,0.99,582,-35.98,7.55,9.0718,0.81,12.9379,1102,-16.18,-20.44,1015,1.5235103,5.7,0.291,-0.05,949,0.93,3771,-36.57,-37.19,-34.73,1.87,97.568,-35.96,-30.2,-38.08,-30.74,-37.04,,,,,,,,,,,,,,,,,,,,,,,23.9606,3.0214311111,,,,,,,,,,,,,,,,,,,,,,
1683,0.061,604,502,0.03429,-30.3,1,5.87,0.94,0.811,553,-35.37,8.56,9.2634,0.74,12.4008,720,-16.25,-19.86,995,1.07835097,0.8,0.322,-0.05,1312,0.82,3302,-36.86,-37.76,-34.71,2.03,84.962,-35.14,-30.15,-35.79,-28.4,-40.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,-27,5
1684,0.071,633,597,0.135,-29.2,0.81,5.7,0.92,1.043,491,-33.13,8.14,9.6267,0.76,12.8742,335,-16.34,-18,1011,0.53739892,4.7,0.194,-0.07,696,0.4,2885,-38.33,-38.13,-33.41,2.15,81.968,-34.69,-30.13,-32.62,-26.95,-38.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.253,25,,,,,8.496732026,1.6,,,,,,
1685,0.042,547,975,0.02002,-27.9,0.91,5.86,0.76,0.709,745,-35.14,7.92,8.8835,0.71,13.1034,375,-15.6,-18.16,1248,1.56164859,1.9,0.221,-0.03,757,0.74,4594,-38.3,-37.85,-33.28,2.03,72.625,-36.06,-30.15,-36.83,-29.25,-37.69,,,,,,,,,,,,,,,,,,,-16.188072,10,,,16.5333,3.0135232323,,,13.2,15,,,,,,,,,,,,,,,,,,
1686,0.031,1203,905,0.02966,-28.6,0.92,5.74,0.94,1.114,589,-35.94,7.08,8.7018,1.09,13.161,600,-16.52,-16.74,893,0.38895981,11.1,0.212,-0.04,1120,0.82,4625,-37.78,-37.22,-34.74,2.53,75.048,-35.67,-30.23,-36.98,-31.46,-40.26,,,,,,,,,,,,,,,-28.51,5,,,,,7.0945,2.6257,,,,,,,,,,,,,,,,,,,7.8,3,,,,
1687,0.132,1226,1017,0.09622,-29.1,0.97,5.85,0.67,0.873,686,-34.03,7.35,8.497,0.97,12.7061,232,-16.02,-19.85,766,1.25804737,1.6,0.3,0.02,959,0.24,4135,-37.45,-37.53,-35.29,1.93,70.931,-34.61,-30.32,-35.87,-28.89,-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,0.044,1116,820,0.01206,-28.8,0.98,5.65,0.85,0.855,618,-34.66,6.68,8.976,1.14,12.3479,565,-15.63,-18.64,812,1.85768949,10.5,0.282,0.03,516,0.39,4195,-36.43,-37.32,-35.85,2.04,73.306,-36.48,-30.4,-38.86,-28.58,-36.95,,,,,,,,,,,15.374,6.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,1.343,12.3,,,,,,,-27.07,5
1689,0.054,1008,554,0.01443,-27.2,0.95,5.52,0.86,0.849,533,-35.94,9.66,9.6399,0.84,14.263,826,-15.41,-15.21,1004,1.61769301,1.4,0.238,0.03,1491,0.51,3918,-37.39,-36.64,-35.27,2.12,70.519,-36.68,-30.26,-40.28,-29.18,-37.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,3,,,,
1690,0.061,1018,1053,0.03301,-28.3,0.96,5.1,1.04,1.023,771,-33.99,7.91,9.1411,0.71,13.1422,-179,-16.01,-17.78,855,0.50829231,8,0.318,-0.11,749,0.44,4431,-37.9,-36.62,-35.45,2.05,73.057,-36.52,-29.85,-36.63,-30.03,-35.78,,,,,,,,,,,,,,,,,,,,,,,25.1267,3.006189899,,,,,,,,,,,,,,,,,,,,,,
1691,0.039,1000,776,0.01615,-30.2,1,5.04,1.08,1.077,577,-35.74,7.42,9.4946,0.86,12.9672,1027,-15.39,-18.28,965,1.59462649,2.4,0.282,-0.17,1332,0.53,4280,-36.83,-37.19,-37.43,2.09,77.895,-37.38,-29.64,-38.41,-27.47,-39.24,,,,,,,,,11.8,5.9166666667,,,,,-28.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,0.082,1127,693,0.01373,-30.5,0.95,5.67,1.02,1.146,568,-35.37,8.89,9.1676,0.61,13.6616,243,-15.63,-24.21,1148,1.4034316,0.9,0.362,-0.06,1112,0.55,2497,-37.54,-37.7,-38.83,2.09,73.903,-36.2,-29.46,-36.38,-25.21,-34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.03208556,1.6,7.8,3,,,,
1693,0.071,1221,721,0.01856,-29.7,0.94,5.54,0.92,0.942,559,-35.38,8.79,9.6928,0.69,14.7471,1742,-16.54,-21.13,1150,0.50790861,1.1,0.406,-0.11,1902,0.55,2698,-37.5,-36.92,-37.73,2.61,69.286,-36.05,-28.55,-37.95,-28.73,-38.23,,,,,,,,,,,,,-0.646,24.5,,,,,,,,,21.3289,2.9987353535,,,,,,,,,,,,,,,,,,,,,-27.11,5
1694,0.062,1047,338,0.01537,-29.8,1.07,5.83,0.99,1.038,396,-37.03,8.19,9.2964,0.91,15.384,876,-16.93,-18.73,1066,1.04696275,2.2,0.376,-0.04,1563,0.6,4243,-38.6,-35.66,-35.91,2.25,68.522,-36.36,-28.19,-37.09,-29.43,-40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,0.031,1929,1142,0.01455,-29.2,0.9,5.73,0.79,0.866,644,-36.19,7.31,8.2724,0.89,12.098,-663,-16,-18.97,875,1.76605776,1.2,0.2,-0.03,374,1.03,4365,-38.59,-35.89,-34.17,2.22,75.167,-37.87,-27.85,-36.28,-27.43,-39.43,3.0646190233,30,,,,,,,,,14.7377,8.1666666667,,,,,,,-16.343479,10,,,,,,,,,,,,,,,,,,,,,7.7,3.5,,,,
1696,0.047,560,871,0.00728,-29.7,0.97,4.79,1.02,1.119,602,-35.37,7.72,8.5201,0.84,11.1302,-1,-16.6,-19.52,849,2.1085482,1.6,0.294,-0.06,623,1.16,4169,-38.36,-36.58,-32.52,2.3,74.714,-37.03,-28.05,-37.01,-29.63,-35.77,,,,,,,,,,,,,,,-28.64,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,0.035,821,508,0.00891,-30,0.79,4,1.05,1.09,289,-36.6,7.61,8.8207,1.6,12.0225,1611,-16.03,-18.06,900,1.43695067,1.3,0.388,-0.06,1278,0.53,8163,-37.5,-37.36,-32.97,1.96,65.267,-35.56,-28.3,-37.7,-28.55,-37.47,,,,,,,,,,,,,,,,,,,,,,,25.1735,2.991179798,,,,,,,,,,,,,,,,,,,,,,
1698,0.031,438,248,0.01545,-29.2,1.01,3.62,0.92,0.989,204,-35.06,9.47,8.8471,0.74,12.4208,-205,-16.08,-17.08,1171,0.95577084,0.6,0.529,-0.01,308,1.55,3964,-38.03,-38,-32.99,2.03,76.95,-36.23,-28.7,-36.15,-29.32,-38.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.1,5
1699,0.034,274,284,0.02771,-27.2,0.86,3.64,0.59,0.798,303,-36.6,7.89,8.5994,0.48,12.4992,1338,-16.11,-16.93,1132,0.92614042,1.5,0.306,0.02,605,0.71,4959,-36.53,-38.18,-32.85,1.97,77.143,-35.74,-29.01,-37.49,-30.58,-41.19,,,10.2224,18.1,,,13.51,20.27,,,,,,,,,,,,,7.8395,2.6257,,,,,,,,,,,,,,,,,,,8,3.5,,,,
1700,0.063,570,591,0.01711,-28.7,0.98,4.16,0.45,0.89,468,-35.35,8.33,8.9264,0.89,13.3549,985,-16.38,-16.42,1221,1.25285133,2.7,0.318,-0.03,560,1,4065,-37.85,-37.98,-32.49,1.94,66.605,-37.29,-29.11,-35.67,-30.83,-38.19,,,,,,,,,,,,,,,,,,,,,,,25.3832,2.9835070707,,,12.8,15,,,,,,,,,1.433,11.7,14.2394822,1.6,,,,,,
1701,0.063,640,625,0.02208,-27.7,1.07,4.69,0.43,0.526,485,-34.76,7.42,8.5465,1.02,12.4876,1467,-17.28,-18.23,1061,1.13503181,0.7,0.229,-0.08,839,0.93,4820,-36.48,-37.52,-32.67,1.92,68.621,-37.94,-29.19,-38.41,-29.46,-40.45,,,,,,,,,,,,,,,-28.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,0.041,324,782,0.02535,-29.4,1.02,4.76,0.71,0.976,590,-34.21,8.37,9.0949,0.86,12.8786,1348,-15.76,-16.64,1264,1.58088866,5.7,0.353,-0.07,626,0.8,3071,-36.49,-37.03,-33.29,2.06,72.579,-36.37,-29.41,-36.93,-27.67,-39.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,3,,,,
1703,0.056,425,804,0.02662,-28,0.98,5.15,0.53,0.778,584,-34.02,10.65,9.6763,1.17,13.9008,1653,-15.57,-17.62,1417,1.34644713,1,0.206,-0.06,1367,0.74,4275,-38.67,-36.33,-35.09,1.89,83.403,-34.9,-29.57,-40.24,-28.84,-38.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.27,5
1704,0.047,651,821,0.02666,-28.8,1.06,5.02,0.47,0.871,739,-36.1,7.7,8.3781,1.02,13.8661,1679,-16.07,-20.19,1511,1.8186492,1.1,0.241,-0.09,994,0.89,5342,-38.34,-35.78,-35.07,2.03,70.849,-33.16,-29.87,-38.4,-28.9,-33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,0.088,1045,795,0.03205,-29.5,1.08,5.12,0.45,0.766,690,-35.73,7.23,8.018,0.64,11.8323,1084,-16.25,-19.09,881,0.53754708,1.1,0.538,-0.02,1368,0.43,4180,-37.19,-35.76,-33.76,1.93,69.923,-36.3,-29.79,-39.92,-29.98,-38.33,,,,,,,,,,,,,,,,,-24.7863,25,-16.163326,10,,,24.6958,2.975640404,,,,,,,,,,,,,,,,,8,3,,,,
1706,0.088,958,443,0.03287,-29.4,1.04,4.58,0.52,0.942,540,-35.35,6.93,8.4375,0.69,13.5324,875,-15.6,-21.99,905,0.71623474,6,0.609,-0.02,1352,0.47,5742,-37.13,-36.22,-33.3,1.9,63.069,-36.01,-29.72,-36.4,-30.13,-39.89,,,,,,,,,,,,,,,-28.76,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,0.053,1106,1083,0.01649,-28.9,1.2,4.86,0.65,0.884,878,-35.05,9.27,8.8174,0.91,15.9611,1288,-15.95,-20.47,1443,0.71515744,1,0.291,-0.03,1110,0.78,3321,-36.62,-36.68,-37.1,1.89,69.143,-35.07,-29.38,-37.82,-29.31,-39.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,0.028,822,878,0.06427,-29.7,1.25,4.78,0.77,1.026,665,-34.47,7.32,8.1733,0.66,13.0156,987,-16.44,-17.64,1130,0.86523619,1.4,0.212,-0.11,896,0.45,4360,-35.49,-36.73,-34.92,2.06,71.71,-34.51,-29.38,-36.35,-29.39,-39.22,,,,,,,,,,,,,,,,,,,,,,,25.2782,2.967640404,,,,,,,,,,,,,,,8.360128617,1.6,8.2,3,,,-28.3,5
1709,0.028,1290,938,0.06934,-29.4,1.14,4.91,0.7,0.936,584,-34.88,7.89,8.3979,0.53,10.0955,519,-16.29,-17.42,957,0.80370348,1.1,0.415,0,528,0.43,4339,-35.99,-36.43,-33.51,2.04,79.907,-34.91,-29.39,-36.94,-29.2,-36.2,,,,,,,,,,,14.998,14,,,,,,,,,,,,,,,,,,,,,44.418,25,,,,,,,,,3.7,9,,
1710,0.041,737,1045,0.04546,-29.2,1.32,4.67,0.67,1.083,632,-34.24,7.69,8.0775,0.76,12.9794,1064,-16.6,-18.93,1187,2.05662332,7.3,0.291,0.01,1075,0.52,2719,-35.6,-35.69,-34.6,2.06,65.926,-35.76,-28.86,-33.16,-27.49,-36.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,0.047,984,779,0.0323,-28.1,0.86,4.45,0.59,0.891,422,-35.52,8.81,8.7084,0.48,13.9012,103,-16.52,-20.55,1247,1.51940931,0.9,0.423,0.05,1400,0.76,3789,-35.98,-34.46,-35.22,2.14,66,-36.4,-28.66,-36.23,-27.89,-39.82,,,,,,,,,,,,,,,-28.23,5,,,,,,,,,,,,,,,,,,,,,1.334,11.1,,,7.6,3,,,,
1712,0.024,892,901,0.02318,-28.6,1.07,5.14,0.61,0.866,515,-33.77,8.33,8.7018,0.53,13.3317,821,-16.78,-19.97,1189,1.8451038,1.3,0.309,-0.02,1221,0.38,4139,-37.65,-34.54,-34.75,2.26,75.387,-35.01,-28.4,-35.63,-28.29,-39.63,,,,,,,,,,,,,,,,,,,,,7.0936,2.6257,26.2097,2.9595515152,,,,,,,,,,,,,,,,,,,,,,
1713,0.078,1058,671,0.02697,-30.1,1.12,5.4,0.7,1.165,563,-35.99,8.56,8.5994,0.51,12.5403,868,-16.83,-19.45,1101,0.92189922,1.1,0.318,0.04,1357,0.45,2976,-37.22,-35.96,-34.47,2.6,103.111,-33.37,-28.53,-37.14,-29.17,-36.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.31,5
1714,0.046,603,411,0.03436,-30.4,1.11,4.9,0.64,0.783,347,-37.77,8.59,8.6556,0.76,12.995,632,-16.88,-18.01,667,1.01130893,0.9,0.276,-0.13,852,0.84,2836,-37.11,-37.28,-34.57,2.29,77.351,-34.78,-28.68,-35.12,-29.01,-37.06,,,,,,,,,11.6,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,3,,,,
1715,0.066,1276,1286,0.06436,-30.7,1.18,5.35,0.85,1.119,709,-34.65,8.96,8.9495,0.56,13.906,827,-15.54,-19.14,878,0.38698279,0.8,0.182,0.02,589,0.32,3624,-37.49,-39.1,-36.94,1.95,73.848,-34.52,-28.98,-37.2,-28.48,-35.88,,,,,,,,,,,,,,,,,,,-16.291017,10,,,30.0415,2.9512969697,,,14.5,15,,,,,,,,,,,,,,,,,,
1716,0.066,1028,1124,0.02573,-29.7,1.13,4.35,0.75,1.157,627,-35.21,8.2,8.312,0.56,12.7837,1657,-16.29,-19.48,901,1.30888008,1.7,0.188,-0.01,1105,0.41,3690,-37.42,-38.27,-35.27,2.59,74.474,-33.3,-28.92,-35.26,-28.4,-38.84,,,,,,,,,,,14.4496,5.8333333333,,,-28.34,5,,,,,,,,,,,,,,,,,,,,,,,8.169934641,1.6,,,,,,
1717,0.06,1105,569,0.09259,-29.2,1.06,4.66,0.7,0.992,441,-35.96,7.98,8.5069,0.66,13.1769,214,-15.83,-19.19,864,1.33865206,2.4,0.218,0.01,1189,0.45,2382,-36.4,-36.71,-34.53,2.89,64.714,-34.74,-28.95,-33.12,-28.29,-39.1,,,,,,,,,,,,,-0.644,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,2.5,,,,
1718,0.082,323,521,0.02009,-29.5,1.18,5.3,0.74,1.233,384,-35.11,7.49,8.6853,0.86,13.6923,745,-16.14,-18.74,785,0.98094513,2.5,0.329,0.01,848,0.5,2805,-36.68,-36.44,-35.55,1.88,72.1,-35.84,-29.32,-37.58,-29.01,-43.51,,,9.98546,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.29,5
1719,0.084,1005,1122,0.01679,-29.6,1.15,5.79,0.8,1.075,716,-36.23,7.5,8.6919,0.58,11.7284,1224,-16.07,-16.25,671,0.56402777,1.9,0.382,0.04,1094,0.92,3410,-36.78,-36.92,-35.61,2.13,77.536,-37.28,-29.68,-36.92,-28.49,-38.55,,,,,,,13.44,20.42,,,,,,,,,,,,,,,27.6393,2.9428969697,,,,,,,,,,,,,,,,,7.5,2,,,,
1720,0.054,936,1025,0.01426,-28.8,1.36,5.52,0.9,1.001,648,-35.5,6.89,8.7613,0.56,12.0561,1513,-14.1,-16.47,779,0.32629953,0.6,0.212,0.01,1310,0.66,4359,-38.36,-37.35,-34,1.99,68.235,-36.12,-29.97,-37.16,-29.47,-38.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0404,45,,,,,,,,,,,,,,,,
1721,0.211,965,1061,0.01714,-27.6,1.23,5.65,0.75,0.979,955,-38.26,8.01,8.9066,0.69,12.6213,1322,-15.44,-19.44,972,1.21694369,3.9,0.864,0.05,1452,0.63,3658,-38.44,-37.54,-32.56,2.38,,-37.79,-29.8,-38.68,-29.93,-40.34,,,,,,,,,,,,,,,-28.81,5,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2,,,,
1722,0.05,912,822,0.041,-31,1.35,5.82,0.89,1.044,724,-35.17,7.65,8.2856,0.61,12.5801,1608,-14.36,-18.9,1023,1.80954963,1.9,0.679,0.08,1351,0.83,4043,-37.05,-38.59,-33.17,1.96,,-37.69,-29.69,-36.11,-29.66,-41.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.314,10.55,,,,,,,,
1723,0.079,756,572,0.04699,-30.6,1.4,6.24,0.83,0.841,621,-36.31,7.86,8.7646,0.69,11.9275,2019,-15.21,-17.11,803,1.06905872,1.6,1.12,0.09,1742,0.5,4060,-36.53,-39.01,-34.17,2.11,,-36.82,-29.52,-38.55,-30.78,-41.03,,,,,,,,,,,14.8652,7.8333333333,,,,,,,,,,,25.1517,2.9343878788,,,,,,,,,,,,,,,,,7.2,2,,,-27.97,5
1724,0.05,844,1274,0.04464,-29.3,1.25,5.86,0.93,1.073,1046,-33.4,7.63,8.6886,0.97,12.4598,317,-17.36,-17.26,972,0.41608149,0.7,0.393,0.04,1165,1.13,5713,-36.05,-38.86,-35.28,2.31,,-36.42,-29.84,-40.14,-29.05,-38.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43373494,1.6,,,,,,
1725,0.104,999,749,0.03852,-29.4,1.33,5.53,0.98,0.98,814,-34.58,8.64,8.7613,0.3,13.5092,425,-16.81,-19.67,990,0.62250498,1.5,0.411,0.03,1246,0.43,3930,-36.34,-38.5,-33.85,2.14,,-34.93,-29.85,-37.06,-28.74,-38.8,3.3054817115,30,,,,,,,,,,,,,,,,,-16.699827,10,,,,,,,,,,,,,,,,,,,,,7.8,2,,,,
1726,0.075,1000,1163,0.02841,-29.7,1.13,5.01,1.11,1.055,877,-33.22,8.85,8.9363,0.64,13.2304,1274,-17.28,-20.5,829,1.30756989,0.8,0.362,0,1600,0.9,2779,-36.18,-38.46,-33.49,2.51,,-35.84,-29.63,-36.58,-29.01,-36.51,,,,,,,,,,,,,,,-27.95,5,,,,,7.0237,2.6257,,,-6.439196396,67.8,,,,,,,,,,,,,,,,,,,,
1727,0.054,1669,1346,0.01918,-29.9,1.29,5.07,1.2,1.018,847,-35.21,9.17,9.0949,0.74,13.5862,1410,-16.4,-17.36,780,0.47432098,5.4,0.437,0.04,1633,0.46,5519,-35.73,-36.44,-35.92,2.1,,-36.44,-29.31,-35.89,-27.96,-37.16,,,,,,,,,,,,,,,,,,,,,,,28.2037,2.9257212121,,,,,,,,,,,8.8266,54.6169281006,,,,,7.7,2,,,,
1728,0.042,758,971,0.03097,-29.8,1.11,5.67,0.83,0.992,684,-35.14,6.7,8.355,0.41,11.6391,1661,-15.72,-15.28,674,0.71268977,0.5,0.397,0.03,1050,0.46,3806,-34.02,-36.71,-35.41,2.58,,-35.27,-29.09,-35.33,-28.69,-39.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.35,5
1729,0.047,1629,1104,0.03127,-28.6,1.17,5.8,1.11,0.861,743,-34.28,7.43,8.7646,0.53,13.7011,716,-16.81,-17.04,892,0.71180318,1,0.344,0.07,814,0.84,4452,-36.22,-36.45,-34.23,2.07,,-34.58,-28.58,-34.55,-28.51,-37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,2,,,,
1730,0.046,1441,402,0.02858,-28.7,1.2,5.29,1.14,1.115,528,-34.5,8.3,9.2733,0.81,14.3536,-155,-16.17,-18.26,1248,0.44399514,2.1,0.34,-0.01,410,0.44,5251,-36.84,-35.21,-34.04,2.12,,-34.23,-28.43,-34.6,-26.84,-34.94,,,,,,,,,,,,,-0.661,12.5,,,-24.699,25,,,,,31.1418,2.9169212121,,,14.2,15,,,,,,,,,,,,,,,,,,
1731,0.046,1216,758,0.03233,-29.7,1.32,5.18,1.19,0.703,694,-34.36,7.98,8.6027,0.76,12.9413,862,-15.95,-19.37,1014,1.33366386,2.8,0.776,0.02,631,0.86,3333,-36.67,-34.93,-34.12,2.17,,-34.21,-28.3,-33.39,-27.7,-35.77,,,,,,,,,,,,,,,-28.29,5,,,,,,,,,,,,,,,,,,,,,,,,,7.4,2,,,,
1732,0.042,599,282,0.03704,-29.9,1.19,5.5,0.79,0.818,458,-34.82,8.77,9.1312,0.69,13.7907,2029,-16.01,-18.29,1049,0.50299058,1.1,0.357,0.02,922,0.72,2403,-36.9,-35.21,-34.25,1.92,,-32.44,-28.92,-35.09,-26.95,-35.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.174,10.05,6.031746032,1.6,,,,,,
1733,0.033,796,1080,0.03032,-30.5,1.2,5.57,1.09,0.982,631,-36.46,7.72,8.7249,1.19,13.7491,1180,-15.38,-19.36,952,0.5620652,1,0.56,0.1,738,0.82,3020,-37,-35.87,-34.39,2.11,,-35.2,-29.3,-36.07,-27.79,-37.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,2,,,-26.88,5
1734,0.063,832,667,0.03156,-30,1.14,4.85,1.05,1.095,396,-36.39,7.48,9.0255,0.79,10.8459,964,-15.92,-19.98,799,1.6870621,2.3,0.559,0.04,1064,0.89,4949,-36.77,-36.85,-34.54,2.49,,-37.31,-29.77,-35.84,-30.2,-37.57,,,,,,,,,,,,,,,,,,,,,,,26.6445,2.9079878788,,,,,,,,,79.931,25,,,,,,,,,,,,
1735,0.041,705,826,0.02573,-30.2,0.93,4.91,1.04,1.075,479,-36.31,8.24,9.3261,0.76,12.2974,436,-16.09,-19.98,1057,0.56242002,3.4,0.401,-0.02,709,0.79,3711,-37.18,-36.57,-35.13,2.54,,-38.65,-31.12,-40.25,-29.78,-39.25,,,,,,,,,,,,,,,,,,,-16.280129,10,,,,,,,,,,,,,,,,,,,,,6.6,2,,,,
1736,0.052,578,502,0.04045,-29.6,1.12,4.85,0.99,1.331,382,-36.26,9.57,9.4054,0.64,13.64,1025,-16.76,-18.8,1204,1.19557087,4.3,0.41,-0.04,1018,1.6,3665,-37.85,-35.71,-35.56,1.91,,-35.93,-31.37,-35.74,-28.73,-37.27,,,10.3557,18,,,,,,,14.9007,12.6666666667,,,-27.87,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,0.036,916,695,0.04034,-28.8,1.1,5.22,1.09,0.97,585,-34.69,7.97,8.6489,0.58,11.7983,532,-16.31,-17.52,724,2.15116774,1.1,0.494,0.03,924,1.44,3141,-37.97,-35.85,-35.48,2.14,,-35.97,-31.54,-39.62,-30.75,-40.98,,,,,,,,,11.9,5.75,,,,,,,,,,,,,28.4686,2.8988606061,,,,,,,,,,,,,,,,,7.5,1.5,,,,
